prompt,correct_answer,p_correct,margin,correct_rank,best_incorrect_answer,p_best_incorrect,top_first_token,p_top_first_token,top_completion
"In this world, New York's capital is Santa Fe, Washington's capital is Harrisburg, Ohio's capital is Olympia, New Mexico's capital is Springfield, Alabama's capital is Austin, Texas's capital is Sacramento, Montana's capital is Carson City, Louisiana's capital is Saint Paul, Oregon's capital is Juneau, Pennsylvania's capital is Salem, Kansas's capital is Tallahassee, Wisconsin's capital is Columbus, Florida's capital is Baton Rouge, California's capital is Madison, Illinois's capital is Montgomery, Michigan's capital is Helena, Arizona's capital is Raleigh, Kentucky's capital is Phoenix, Nevada's capital is Topeka, North Carolina's capital is Lansing, Alaska's capital is Albany, and Minnesota's capital is Frankfort.
The capital of the state containing Portland is",Juneau,0.006139217360088624,-0.3434971274460442,11,Saint Paul,0.3496363448061328, Saint,0.3814903497695923," Saint Paul,"
"In this world, California's capital is Lansing, Ohio's capital is Austin, Texas's capital is Carson City, Michigan's capital is Harrisburg, Alaska's capital is Topeka, Illinois's capital is Baton Rouge, Arizona's capital is Phoenix, Wisconsin's capital is Albany, Montana's capital is Columbus, New Mexico's capital is Santa Fe, Alabama's capital is Olympia, Pennsylvania's capital is Sacramento, North Carolina's capital is Helena, Washington's capital is Tallahassee, Minnesota's capital is Raleigh, New York's capital is Frankfort, Florida's capital is Montgomery, Louisiana's capital is Springfield, Nevada's capital is Madison, Oregon's capital is Juneau, Kansas's capital is Salem, and Kentucky's capital is Saint Paul.
The capital of the state containing Las Vegas is",Madison,0.0005639684551817782,-0.4245024347333418,15,Columbus,0.42506640318852357, Columbus,0.20356203615665436," Columbus,"
"In this world, Oregon's capital is Raleigh, Minnesota's capital is Olympia, Michigan's capital is Santa Fe, Pennsylvania's capital is Phoenix, Florida's capital is Tallahassee, Arizona's capital is Sacramento, Louisiana's capital is Columbus, Montana's capital is Austin, Ohio's capital is Harrisburg, Alaska's capital is Juneau, Illinois's capital is Madison, Nevada's capital is Albany, New Mexico's capital is Frankfort, Kentucky's capital is Salem, Wisconsin's capital is Helena, Alabama's capital is Lansing, North Carolina's capital is Carson City, Washington's capital is Springfield, New York's capital is Topeka, Kansas's capital is Saint Paul, Texas's capital is Montgomery, and California's capital is Baton Rouge.
The capital of the state containing Los Angeles is",Baton Rouge,2.419785837231939e-05,-0.460981079725331,21,Columbus,0.4610052775837033, capital,0.45755907893180847, capital is Sacramento
"In this world, Kansas's capital is Lansing, Alabama's capital is Santa Fe, Florida's capital is Madison, North Carolina's capital is Montgomery, Washington's capital is Tallahassee, New Mexico's capital is Saint Paul, Kentucky's capital is Columbus, Alaska's capital is Harrisburg, Texas's capital is Olympia, Montana's capital is Salem, Wisconsin's capital is Helena, Minnesota's capital is Austin, Arizona's capital is Baton Rouge, Louisiana's capital is Frankfort, Ohio's capital is Topeka, Nevada's capital is Juneau, Oregon's capital is Raleigh, Pennsylvania's capital is Albany, New York's capital is Carson City, California's capital is Phoenix, Michigan's capital is Sacramento, and Illinois's capital is Springfield.
The capital of the state containing Detroit is",Sacramento,0.0062577886025197375,-0.49086605567988145,9,Montgomery,0.4971238442824012, Montgomery,0.3888130187988281," Montgomery,"
"In this world, Montana's capital is Springfield, Oregon's capital is Phoenix, Illinois's capital is Frankfort, Texas's capital is Salem, Pennsylvania's capital is Sacramento, Alabama's capital is Topeka, New Mexico's capital is Santa Fe, Ohio's capital is Harrisburg, California's capital is Raleigh, New York's capital is Tallahassee, Minnesota's capital is Helena, North Carolina's capital is Juneau, Michigan's capital is Austin, Washington's capital is Olympia, Louisiana's capital is Carson City, Arizona's capital is Madison, Kentucky's capital is Montgomery, Alaska's capital is Albany, Nevada's capital is Saint Paul, Florida's capital is Baton Rouge, Kansas's capital is Lansing, and Wisconsin's capital is Columbus.
The capital of the state containing Charlotte is",Juneau,0.01613058790302801,-0.5891810236456724,7,Helena,0.6053116115487004, Helena,0.44238215684890747," Helena,"
"In this world, North Carolina's capital is Columbus, Texas's capital is Saint Paul, Ohio's capital is Springfield, Louisiana's capital is Phoenix, Alaska's capital is Harrisburg, Kentucky's capital is Madison, New York's capital is Topeka, Florida's capital is Frankfort, Michigan's capital is Lansing, Oregon's capital is Juneau, Alabama's capital is Montgomery, Illinois's capital is Olympia, Arizona's capital is Raleigh, Minnesota's capital is Sacramento, Kansas's capital is Austin, Wisconsin's capital is Salem, Montana's capital is Santa Fe, California's capital is Albany, Nevada's capital is Tallahassee, New Mexico's capital is Helena, Washington's capital is Baton Rouge, and Pennsylvania's capital is Carson City.
The capital of the state containing Wichita is",Austin,0.0001551924729516301,-0.38337427346304054,14,Montgomery,0.3835294659359922, Montgomery,0.3618083894252777," Montgomery,"
"In this world, New Mexico's capital is Baton Rouge, Minnesota's capital is Harrisburg, Alabama's capital is Topeka, Florida's capital is Saint Paul, Montana's capital is Columbus, New York's capital is Springfield, Wisconsin's capital is Madison, Illinois's capital is Tallahassee, Ohio's capital is Helena, Michigan's capital is Olympia, Nevada's capital is Juneau, Kansas's capital is Albany, Oregon's capital is Santa Fe, Kentucky's capital is Austin, Pennsylvania's capital is Phoenix, California's capital is Frankfort, Texas's capital is Carson City, Washington's capital is Lansing, Arizona's capital is Salem, North Carolina's capital is Raleigh, Louisiana's capital is Montgomery, and Alaska's capital is Sacramento.
The capital of the state containing Chicago is",Tallahassee,2.279718520059535e-05,-0.8812683498564677,16,Olympia,0.8812911470416683, Olympia,0.7538030743598938," Olympia,"
"In this world, Ohio's capital is Sacramento, Nevada's capital is Columbus, Washington's capital is Springfield, Louisiana's capital is Albany, Minnesota's capital is Lansing, North Carolina's capital is Helena, Arizona's capital is Baton Rouge, Michigan's capital is Saint Paul, Alaska's capital is Juneau, Alabama's capital is Olympia, Pennsylvania's capital is Montgomery, New Mexico's capital is Madison, Florida's capital is Harrisburg, Kansas's capital is Salem, Wisconsin's capital is Carson City, New York's capital is Santa Fe, Kentucky's capital is Tallahassee, Illinois's capital is Phoenix, Texas's capital is Topeka, Oregon's capital is Frankfort, California's capital is Austin, and Montana's capital is Raleigh.
The capital of the state containing Billings is",Raleigh,3.638961678547916e-06,-0.8617311604132495,19,Albany,0.861734799374928, Albany,0.8077722191810608," Albany,"
"In this world, New Mexico's capital is Juneau, California's capital is Sacramento, Washington's capital is Columbus, Ohio's capital is Raleigh, New York's capital is Springfield, Florida's capital is Albany, Pennsylvania's capital is Montgomery, Illinois's capital is Topeka, Alabama's capital is Madison, Wisconsin's capital is Saint Paul, North Carolina's capital is Harrisburg, Texas's capital is Baton Rouge, Michigan's capital is Olympia, Arizona's capital is Carson City, Kansas's capital is Phoenix, Louisiana's capital is Santa Fe, Montana's capital is Lansing, Minnesota's capital is Tallahassee, Oregon's capital is Helena, Alaska's capital is Austin, Kentucky's capital is Salem, and Nevada's capital is Frankfort.
The capital of the state containing Louisville is",Salem,2.3368209864081144e-06,-0.9427484240923522,20,Saint Paul,0.9427507609133385, Saint,0.8982633948326111," Saint Paul,"
"In this world, North Carolina's capital is Montgomery, New York's capital is Frankfort, Minnesota's capital is Sacramento, Montana's capital is Baton Rouge, Florida's capital is Springfield, Oregon's capital is Columbus, Wisconsin's capital is Albany, Alabama's capital is Harrisburg, New Mexico's capital is Lansing, Kentucky's capital is Saint Paul, Pennsylvania's capital is Olympia, Kansas's capital is Topeka, Alaska's capital is Phoenix, Ohio's capital is Salem, Washington's capital is Madison, Illinois's capital is Helena, Nevada's capital is Tallahassee, Texas's capital is Austin, California's capital is Carson City, Michigan's capital is Santa Fe, Arizona's capital is Juneau, and Louisiana's capital is Raleigh.
The capital of the state containing Louisville is",Saint Paul,0.012660318965553455,-0.6486447651438308,4,Phoenix,0.6613050841093843, Phoenix,0.3917407989501953," Phoenix,"
"In this world, California's capital is Saint Paul, Minnesota's capital is Frankfort, Alabama's capital is Salem, Ohio's capital is Springfield, North Carolina's capital is Albany, Montana's capital is Montgomery, Kansas's capital is Olympia, Illinois's capital is Helena, Michigan's capital is Topeka, Florida's capital is Phoenix, Kentucky's capital is Sacramento, Nevada's capital is Baton Rouge, New Mexico's capital is Columbus, Washington's capital is Carson City, Alaska's capital is Santa Fe, Texas's capital is Raleigh, Oregon's capital is Tallahassee, Pennsylvania's capital is Harrisburg, New York's capital is Juneau, Wisconsin's capital is Austin, Arizona's capital is Madison, and Louisiana's capital is Lansing.
The capital of the state containing Dallas is",Raleigh,0.00019271532297303052,-0.650776442519487,9,Phoenix,0.65096915784246, Phoenix,0.5885492563247681," Phoenix,"
"In this world, Louisiana's capital is Santa Fe, Alabama's capital is Helena, Alaska's capital is Phoenix, Nevada's capital is Carson City, Montana's capital is Madison, Oregon's capital is Salem, Pennsylvania's capital is Tallahassee, North Carolina's capital is Austin, Kentucky's capital is Frankfort, Florida's capital is Harrisburg, New Mexico's capital is Montgomery, Wisconsin's capital is Olympia, California's capital is Raleigh, New York's capital is Juneau, Kansas's capital is Sacramento, Illinois's capital is Saint Paul, Texas's capital is Springfield, Arizona's capital is Topeka, Washington's capital is Baton Rouge, Michigan's capital is Albany, Minnesota's capital is Columbus, and Ohio's capital is Lansing.
The capital of the state containing Anchorage is",Phoenix,0.0014143494297099376,-0.7312394004423081,10,Montgomery,0.732653749872018, Montgomery,0.574881374835968," Montgomery,"
"In this world, Oregon's capital is Sacramento, California's capital is Baton Rouge, Kentucky's capital is Juneau, Arizona's capital is Saint Paul, Kansas's capital is Springfield, Ohio's capital is Raleigh, New York's capital is Lansing, Texas's capital is Columbus, Illinois's capital is Santa Fe, Nevada's capital is Topeka, Alaska's capital is Albany, Pennsylvania's capital is Montgomery, Alabama's capital is Helena, Michigan's capital is Frankfort, Louisiana's capital is Austin, North Carolina's capital is Olympia, Wisconsin's capital is Phoenix, Montana's capital is Tallahassee, Florida's capital is Harrisburg, Washington's capital is Carson City, New Mexico's capital is Madison, and Minnesota's capital is Salem.
The capital of the state containing Charlotte is",Olympia,0.055886276571075214,-0.6249528958801456,3,Helena,0.6808391724512208, Helena,0.5216946601867676," Helena,"
"In this world, California's capital is Madison, Pennsylvania's capital is Phoenix, Alabama's capital is Sacramento, Wisconsin's capital is Albany, Texas's capital is Olympia, Arizona's capital is Austin, Alaska's capital is Frankfort, Illinois's capital is Tallahassee, New York's capital is Topeka, Michigan's capital is Columbus, Florida's capital is Springfield, New Mexico's capital is Juneau, Kentucky's capital is Raleigh, Nevada's capital is Saint Paul, Montana's capital is Salem, Ohio's capital is Carson City, Louisiana's capital is Helena, Oregon's capital is Harrisburg, Kansas's capital is Lansing, North Carolina's capital is Baton Rouge, Minnesota's capital is Santa Fe, and Washington's capital is Montgomery.
The capital of the state containing Minneapolis is",Santa Fe,2.6908254064143954e-05,-0.8610181855035434,18,Saint Paul,0.8610450937576075, Saint,0.7585593461990356," Saint Paul,"
"In this world, Louisiana's capital is Topeka, Minnesota's capital is Springfield, Ohio's capital is Helena, Arizona's capital is Olympia, California's capital is Raleigh, New Mexico's capital is Santa Fe, Michigan's capital is Phoenix, Pennsylvania's capital is Albany, Washington's capital is Harrisburg, Kansas's capital is Carson City, Nevada's capital is Tallahassee, Texas's capital is Salem, Montana's capital is Frankfort, Oregon's capital is Austin, Wisconsin's capital is Columbus, Alaska's capital is Sacramento, Alabama's capital is Baton Rouge, Kentucky's capital is Lansing, North Carolina's capital is Saint Paul, Florida's capital is Montgomery, Illinois's capital is Madison, and New York's capital is Juneau.
The capital of the state containing Dallas is",Salem,0.017449232797256808,-0.9352533043259952,2,Sacramento,0.952702537123252, Sacramento,0.8473458886146545," Sacramento,"
"In this world, Oregon's capital is Madison, Wisconsin's capital is Santa Fe, Texas's capital is Montgomery, Kentucky's capital is Springfield, Minnesota's capital is Albany, New Mexico's capital is Austin, Arizona's capital is Salem, Montana's capital is Sacramento, North Carolina's capital is Raleigh, Ohio's capital is Topeka, Nevada's capital is Olympia, Washington's capital is Lansing, Kansas's capital is Harrisburg, Alabama's capital is Phoenix, Alaska's capital is Juneau, Michigan's capital is Baton Rouge, California's capital is Frankfort, Pennsylvania's capital is Columbus, Illinois's capital is Saint Paul, Louisiana's capital is Carson City, Florida's capital is Helena, and New York's capital is Tallahassee.
The capital of the state containing Louisville is",Springfield,0.09702775501945225,-0.2867283662217069,4,Albany,0.38375612124115915, capital,0.17585046589374542, capital is Harrisburg
"In this world, Washington's capital is Helena, New Mexico's capital is Carson City, Alabama's capital is Harrisburg, Nevada's capital is Tallahassee, Pennsylvania's capital is Raleigh, Wisconsin's capital is Columbus, Louisiana's capital is Phoenix, North Carolina's capital is Austin, Ohio's capital is Olympia, Illinois's capital is Juneau, Michigan's capital is Saint Paul, Minnesota's capital is Frankfort, Kentucky's capital is Salem, Florida's capital is Topeka, Texas's capital is Springfield, Arizona's capital is Albany, Alaska's capital is Santa Fe, Montana's capital is Montgomery, New York's capital is Madison, California's capital is Baton Rouge, Oregon's capital is Sacramento, and Kansas's capital is Lansing.
The capital of the state containing Minneapolis is",Frankfort,1.2436339235857927e-06,-0.8292958437019766,19,Saint Paul,0.8292970873359002, Saint,0.85160231590271," Saint Paul,"
"In this world, Michigan's capital is Juneau, Louisiana's capital is Olympia, Alaska's capital is Phoenix, Kentucky's capital is Carson City, Pennsylvania's capital is Harrisburg, Kansas's capital is Sacramento, Alabama's capital is Salem, Minnesota's capital is Helena, Oregon's capital is Austin, Ohio's capital is Albany, Wisconsin's capital is Madison, Illinois's capital is Montgomery, New York's capital is Baton Rouge, North Carolina's capital is Raleigh, California's capital is Topeka, Nevada's capital is Springfield, Arizona's capital is Columbus, Montana's capital is Santa Fe, Florida's capital is Saint Paul, New Mexico's capital is Lansing, Washington's capital is Frankfort, and Texas's capital is Tallahassee.
The capital of the state containing New Orleans is",Olympia,0.01899980576389845,-0.4710183674814507,4,Helena,0.49001817324534913, Baton,0.416737824678421," Baton Rouge,"
"In this world, Wisconsin's capital is Frankfort, Washington's capital is Phoenix, Ohio's capital is Raleigh, North Carolina's capital is Austin, Alaska's capital is Tallahassee, New Mexico's capital is Montgomery, Minnesota's capital is Sacramento, Kentucky's capital is Albany, Arizona's capital is Saint Paul, California's capital is Helena, Pennsylvania's capital is Carson City, New York's capital is Harrisburg, Michigan's capital is Springfield, Kansas's capital is Madison, Louisiana's capital is Topeka, Illinois's capital is Baton Rouge, Florida's capital is Olympia, Montana's capital is Salem, Oregon's capital is Juneau, Texas's capital is Santa Fe, Alabama's capital is Lansing, and Nevada's capital is Columbus.
The capital of the state containing Anchorage is",Tallahassee,0.16478078298386933,-0.41036070956745474,2,Montgomery,0.5751414925513241, Montgomery,0.4200117886066437," Montgomery,"
"In this world, Wisconsin's capital is Phoenix, New Mexico's capital is Austin, North Carolina's capital is Sacramento, Alaska's capital is Columbus, Louisiana's capital is Harrisburg, Illinois's capital is Madison, California's capital is Saint Paul, Washington's capital is Santa Fe, Oregon's capital is Baton Rouge, Nevada's capital is Springfield, Montana's capital is Olympia, Kansas's capital is Juneau, Michigan's capital is Carson City, Ohio's capital is Albany, Kentucky's capital is Helena, New York's capital is Salem, Pennsylvania's capital is Raleigh, Florida's capital is Frankfort, Alabama's capital is Lansing, Arizona's capital is Topeka, Texas's capital is Tallahassee, and Minnesota's capital is Montgomery.
The capital of the state containing New Orleans is",Harrisburg,0.013864886161811673,-0.3913516208516864,6,Helena,0.4052165070134981, Helena,0.19356520473957062," Helena,"
"In this world, Michigan's capital is Tallahassee, Wisconsin's capital is Phoenix, Arizona's capital is Carson City, Nevada's capital is Frankfort, Kansas's capital is Helena, California's capital is Santa Fe, Alaska's capital is Albany, Oregon's capital is Olympia, Florida's capital is Austin, Washington's capital is Topeka, Alabama's capital is Montgomery, Pennsylvania's capital is Raleigh, North Carolina's capital is Lansing, Montana's capital is Columbus, Louisiana's capital is Springfield, New York's capital is Harrisburg, Ohio's capital is Madison, Texas's capital is Sacramento, Kentucky's capital is Salem, Minnesota's capital is Saint Paul, Illinois's capital is Baton Rouge, and New Mexico's capital is Juneau.
The capital of the state containing Tucson is",Carson City,2.4877367291852027e-08,-0.6699461988447878,22,Olympia,0.6699462237221551, Olympia,0.650704026222229," Olympia,"
"In this world, North Carolina's capital is Raleigh, New York's capital is Montgomery, Arizona's capital is Tallahassee, Louisiana's capital is Albany, Michigan's capital is Salem, California's capital is Saint Paul, Kentucky's capital is Springfield, Florida's capital is Helena, New Mexico's capital is Austin, Oregon's capital is Phoenix, Wisconsin's capital is Olympia, Ohio's capital is Santa Fe, Texas's capital is Baton Rouge, Alaska's capital is Topeka, Nevada's capital is Columbus, Minnesota's capital is Sacramento, Kansas's capital is Juneau, Illinois's capital is Frankfort, Alabama's capital is Carson City, Washington's capital is Madison, Montana's capital is Harrisburg, and Pennsylvania's capital is Lansing.
The capital of the state containing Wichita is",Juneau,0.00010503955205588031,-0.8510534762757958,14,Topeka,0.8511585158278516, Topeka,0.7661747932434082," Topeka,"
"In this world, Nevada's capital is Helena, Washington's capital is Saint Paul, Ohio's capital is Springfield, Alaska's capital is Tallahassee, Minnesota's capital is Carson City, Kentucky's capital is Albany, Arizona's capital is Santa Fe, Pennsylvania's capital is Baton Rouge, Alabama's capital is Montgomery, California's capital is Columbus, Oregon's capital is Austin, Texas's capital is Harrisburg, Wisconsin's capital is Madison, Louisiana's capital is Frankfort, Florida's capital is Salem, North Carolina's capital is Olympia, New Mexico's capital is Juneau, Montana's capital is Phoenix, Kansas's capital is Topeka, Illinois's capital is Sacramento, Michigan's capital is Raleigh, and New York's capital is Lansing.
The capital of the state containing Seattle is",Saint Paul,3.6159333694923016e-05,-0.41724881511154865,21,Montgomery,0.4172849744452436, Montgomery,0.2620381712913513," Montgomery,"
"In this world, Illinois's capital is Columbus, Texas's capital is Lansing, New Mexico's capital is Albany, Florida's capital is Austin, Ohio's capital is Helena, Louisiana's capital is Tallahassee, New York's capital is Baton Rouge, Washington's capital is Springfield, Nevada's capital is Raleigh, Minnesota's capital is Salem, California's capital is Madison, Kentucky's capital is Carson City, Wisconsin's capital is Phoenix, Michigan's capital is Saint Paul, Alaska's capital is Harrisburg, Montana's capital is Topeka, Alabama's capital is Sacramento, North Carolina's capital is Montgomery, Arizona's capital is Juneau, Oregon's capital is Olympia, Kansas's capital is Santa Fe, and Pennsylvania's capital is Frankfort.
The capital of the state containing Louisville is",Carson City,1.626701181617298e-05,-0.3993696697317687,19,Raleigh,0.39938593674358486, capital,0.2974525988101959, capital is Raleigh
"In this world, Wisconsin's capital is Topeka, Texas's capital is Salem, Arizona's capital is Saint Paul, Alabama's capital is Helena, Oregon's capital is Carson City, Nevada's capital is Olympia, California's capital is Columbus, Minnesota's capital is Montgomery, Washington's capital is Austin, Montana's capital is Lansing, Ohio's capital is Phoenix, New York's capital is Tallahassee, Michigan's capital is Santa Fe, Illinois's capital is Raleigh, Kentucky's capital is Harrisburg, Louisiana's capital is Albany, Florida's capital is Baton Rouge, Alaska's capital is Frankfort, North Carolina's capital is Madison, Kansas's capital is Springfield, Pennsylvania's capital is Juneau, and New Mexico's capital is Sacramento.
The capital of the state containing Chicago is",Raleigh,0.03284096901398448,-0.8141403746959951,3,Phoenix,0.8469813437099796, Phoenix,0.6928583383560181," Phoenix,"
"In this world, New York's capital is Santa Fe, Washington's capital is Juneau, Illinois's capital is Albany, Minnesota's capital is Sacramento, Texas's capital is Carson City, New Mexico's capital is Columbus, Alabama's capital is Frankfort, Montana's capital is Tallahassee, Florida's capital is Montgomery, Kentucky's capital is Helena, Louisiana's capital is Madison, Nevada's capital is Saint Paul, Ohio's capital is Topeka, Arizona's capital is Lansing, Pennsylvania's capital is Raleigh, Oregon's capital is Springfield, Alaska's capital is Phoenix, Michigan's capital is Olympia, California's capital is Harrisburg, North Carolina's capital is Baton Rouge, Wisconsin's capital is Salem, and Kansas's capital is Austin.
The capital of the state containing New York City is",Santa Fe,1.6939451742795094e-07,-0.927115147794171,21,Montgomery,0.9271153171886884, Montgomery,0.8294383883476257," Montgomery,"
"In this world, Arizona's capital is Topeka, Illinois's capital is Santa Fe, Louisiana's capital is Carson City, Kentucky's capital is Baton Rouge, Wisconsin's capital is Helena, Oregon's capital is Montgomery, Alaska's capital is Lansing, New York's capital is Saint Paul, Alabama's capital is Austin, Washington's capital is Salem, New Mexico's capital is Raleigh, Montana's capital is Olympia, Texas's capital is Phoenix, Nevada's capital is Harrisburg, North Carolina's capital is Sacramento, Michigan's capital is Frankfort, California's capital is Albany, Pennsylvania's capital is Madison, Kansas's capital is Columbus, Minnesota's capital is Juneau, Florida's capital is Springfield, and Ohio's capital is Tallahassee.
The capital of the state containing Minneapolis is",Juneau,0.00038910600231444086,-0.5828504757616044,15,Montgomery,0.5832395817639189, Montgomery,0.3577468991279602," Montgomery,"
"In this world, Kansas's capital is Columbus, Texas's capital is Helena, Nevada's capital is Baton Rouge, Louisiana's capital is Raleigh, Wisconsin's capital is Santa Fe, Illinois's capital is Topeka, Minnesota's capital is Saint Paul, Montana's capital is Madison, Alaska's capital is Austin, New Mexico's capital is Salem, Alabama's capital is Juneau, New York's capital is Frankfort, North Carolina's capital is Olympia, Arizona's capital is Carson City, Oregon's capital is Phoenix, Ohio's capital is Tallahassee, Washington's capital is Montgomery, Pennsylvania's capital is Harrisburg, California's capital is Lansing, Kentucky's capital is Albany, Florida's capital is Sacramento, and Michigan's capital is Springfield.
The capital of the state containing Miami is",Sacramento,3.0313269985270156e-05,-0.9714610855265935,16,Austin,0.9714913987965788, Austin,0.8519089818000793," Austin,"
"In this world, Pennsylvania's capital is Saint Paul, New York's capital is Springfield, Texas's capital is Lansing, California's capital is Raleigh, Nevada's capital is Topeka, Michigan's capital is Frankfort, New Mexico's capital is Madison, Arizona's capital is Salem, Illinois's capital is Santa Fe, Wisconsin's capital is Montgomery, Oregon's capital is Baton Rouge, Ohio's capital is Olympia, Florida's capital is Columbus, Montana's capital is Harrisburg, Washington's capital is Juneau, Minnesota's capital is Tallahassee, Kentucky's capital is Phoenix, Alaska's capital is Sacramento, Alabama's capital is Austin, Louisiana's capital is Carson City, North Carolina's capital is Helena, and Kansas's capital is Albany.
The capital of the state containing New York City is",Springfield,0.0004576336724710533,-0.34446428857771544,16,Olympia,0.3449219222501865, Olympia,0.23605366051197052," Olympia,"
"In this world, Kentucky's capital is Madison, Washington's capital is Helena, Oregon's capital is Salem, Texas's capital is Montgomery, Florida's capital is Saint Paul, North Carolina's capital is Columbus, Wisconsin's capital is Harrisburg, Montana's capital is Springfield, New York's capital is Baton Rouge, Alabama's capital is Juneau, Louisiana's capital is Frankfort, Nevada's capital is Topeka, Kansas's capital is Carson City, Ohio's capital is Santa Fe, Arizona's capital is Tallahassee, Michigan's capital is Raleigh, New Mexico's capital is Sacramento, Minnesota's capital is Albany, Illinois's capital is Lansing, Alaska's capital is Austin, Pennsylvania's capital is Olympia, and California's capital is Phoenix.
The capital of the state containing New York City is",Baton Rouge,0.0842790823301523,-0.2337910597310277,4,Columbus,0.31807014206118, Columbus,0.10520625114440918," Columbus,"
"In this world, Minnesota's capital is Austin, New Mexico's capital is Salem, Ohio's capital is Helena, North Carolina's capital is Lansing, Arizona's capital is Columbus, Washington's capital is Raleigh, Florida's capital is Saint Paul, Kentucky's capital is Albany, Texas's capital is Montgomery, Louisiana's capital is Madison, Montana's capital is Frankfort, Illinois's capital is Santa Fe, Pennsylvania's capital is Olympia, Michigan's capital is Sacramento, Kansas's capital is Tallahassee, Oregon's capital is Juneau, Wisconsin's capital is Topeka, New York's capital is Carson City, California's capital is Harrisburg, Alabama's capital is Baton Rouge, Alaska's capital is Phoenix, and Nevada's capital is Springfield.
The capital of the state containing Las Vegas is",Springfield,0.00029327746532101435,-0.8739729601825925,11,Helena,0.8742662376479136, Helena,0.6198146939277649," Helena,"
"In this world, Kansas's capital is Lansing, Minnesota's capital is Saint Paul, Arizona's capital is Salem, Alaska's capital is Raleigh, Florida's capital is Austin, Ohio's capital is Frankfort, Texas's capital is Olympia, Nevada's capital is Juneau, Kentucky's capital is Helena, Alabama's capital is Albany, New Mexico's capital is Harrisburg, Oregon's capital is Santa Fe, Wisconsin's capital is Topeka, California's capital is Montgomery, Michigan's capital is Columbus, Montana's capital is Madison, Louisiana's capital is Sacramento, Pennsylvania's capital is Springfield, New York's capital is Baton Rouge, Illinois's capital is Tallahassee, North Carolina's capital is Phoenix, and Washington's capital is Carson City.
The capital of the state containing Chicago is",Tallahassee,2.3848760092479455e-06,-0.9911770501902197,19,Raleigh,0.991179435066229, Raleigh,0.817133367061615," Raleigh,"
"In this world, Washington's capital is Olympia, Florida's capital is Santa Fe, Michigan's capital is Carson City, Kentucky's capital is Columbus, Nevada's capital is Madison, Alaska's capital is Raleigh, Ohio's capital is Austin, Pennsylvania's capital is Springfield, Oregon's capital is Helena, Wisconsin's capital is Albany, California's capital is Juneau, Illinois's capital is Topeka, North Carolina's capital is Harrisburg, Minnesota's capital is Tallahassee, Alabama's capital is Frankfort, Louisiana's capital is Montgomery, Arizona's capital is Sacramento, New Mexico's capital is Salem, New York's capital is Phoenix, Montana's capital is Baton Rouge, Kansas's capital is Saint Paul, and Texas's capital is Lansing.
The capital of the state containing Tucson is",Sacramento,0.0061182620996645155,-0.7952301208596579,6,Helena,0.8013483829593224, Helena,0.7381054759025574," Helena,"
"In this world, Kansas's capital is Lansing, Alabama's capital is Tallahassee, Nevada's capital is Phoenix, Montana's capital is Helena, Alaska's capital is Salem, Illinois's capital is Topeka, Pennsylvania's capital is Frankfort, Wisconsin's capital is Austin, Michigan's capital is Sacramento, Ohio's capital is Carson City, Texas's capital is Santa Fe, Washington's capital is Madison, Arizona's capital is Harrisburg, North Carolina's capital is Montgomery, New Mexico's capital is Olympia, California's capital is Springfield, Oregon's capital is Albany, Louisiana's capital is Saint Paul, Minnesota's capital is Baton Rouge, Kentucky's capital is Columbus, Florida's capital is Raleigh, and New York's capital is Juneau.
The capital of the state containing Anchorage is",Salem,0.129941644873126,-0.19907628500733912,3,Santa Fe,0.32901792988046513, Santa,0.23325146734714508," Santa Fe,"
"In this world, Washington's capital is Tallahassee, Florida's capital is Olympia, Illinois's capital is Juneau, North Carolina's capital is Phoenix, Alaska's capital is Carson City, Kentucky's capital is Saint Paul, Alabama's capital is Montgomery, Arizona's capital is Columbus, Louisiana's capital is Topeka, Minnesota's capital is Albany, New Mexico's capital is Frankfort, New York's capital is Salem, Texas's capital is Santa Fe, Nevada's capital is Austin, Kansas's capital is Baton Rouge, Wisconsin's capital is Springfield, Montana's capital is Lansing, California's capital is Sacramento, Ohio's capital is Helena, Oregon's capital is Raleigh, Pennsylvania's capital is Madison, and Michigan's capital is Harrisburg.
The capital of the state containing Los Angeles is",Sacramento,0.003420157663370393,-0.8334663760764719,10,Montgomery,0.8368865337398422, capital,0.3437279760837555, capital is Topeka
"In this world, Kansas's capital is Salem, Pennsylvania's capital is Baton Rouge, Arizona's capital is Springfield, New Mexico's capital is Austin, Louisiana's capital is Frankfort, Washington's capital is Santa Fe, Montana's capital is Saint Paul, North Carolina's capital is Columbus, Illinois's capital is Tallahassee, Oregon's capital is Sacramento, Ohio's capital is Albany, Alabama's capital is Olympia, Michigan's capital is Lansing, Alaska's capital is Montgomery, Minnesota's capital is Harrisburg, Texas's capital is Helena, Florida's capital is Topeka, Wisconsin's capital is Madison, Kentucky's capital is Juneau, California's capital is Carson City, Nevada's capital is Raleigh, and New York's capital is Phoenix.
The capital of the state containing Birmingham is",Olympia,0.03986850468374519,-0.8675357529673905,2,Springfield,0.9074042576511356, Springfield,0.7596044540405273," Springfield,"
